WindSpeed_t+1,WindSpeed_t+2,WindSpeed_t+3,WindSpeed_t+4,WindSpeed_t+5,WindSpeed_t+6,WindSpeed_t+7,WindSpeed_t+8,WindSpeed_t+9,WindSpeed_t+10,WindSpeed_t+11,WindSpeed_t+12
1.2866668,3.135714,5.407143,3.857143,4.0000005,4.578572,5.613333,7.3333335,9.971428,10.507142,11.264285,9.557143
3.135714,5.407143,3.857143,4.0000005,4.578572,5.613333,7.3333335,9.971428,10.507142,11.264285,9.557143,7.8285713
5.407143,3.857143,4.0000005,4.578572,5.613333,7.3333335,9.971428,10.507142,11.264285,9.557143,7.8285713,6.14
3.857143,4.0000005,4.578572,5.613333,7.3333335,9.971428,10.507142,11.264285,9.557143,7.8285713,6.14,5.6666665
4.0000005,4.578572,5.613333,7.3333335,9.971428,10.507142,11.264285,9.557143,7.8285713,6.14,5.6666665,6.0571427
4.578572,5.613333,7.3333335,9.971428,10.507142,11.264285,9.557143,7.8285713,6.14,5.6666665,6.0571427,7.7428575
5.613333,7.3333335,9.971428,10.507142,11.264285,9.557143,7.8285713,6.14,5.6666665,6.0571427,7.7428575,6.607143
7.3333335,9.971428,10.507142,11.264285,9.557143,7.8285713,6.14,5.6666665,6.0571427,7.7428575,6.607143,3.7642858
9.971428,10.507142,11.264285,9.557143,7.8285713,6.14,5.6666665,6.0571427,7.7428575,6.607143,3.7642858,5.8571434
10.507142,11.264285,9.557143,7.8285713,6.14,5.6666665,6.0571427,7.7428575,6.607143,3.7642858,5.8571434,3.9533334
11.264285,9.557143,7.8285713,6.14,5.6666665,6.0571427,7.7428575,6.607143,3.7642858,5.8571434,3.9533334,5.92
9.557143,7.8285713,6.14,5.6666665,6.0571427,7.7428575,6.607143,3.7642858,5.8571434,3.9533334,5.92,7.557143
7.8285713,6.14,5.6666665,6.0571427,7.7428575,6.607143,3.7642858,5.8571434,3.9533334,5.92,7.557143,4.15
6.14,5.6666665,6.0571427,7.7428575,6.607143,3.7642858,5.8571434,3.9533334,5.92,7.557143,4.15,3.4785717
5.6666665,6.0571427,7.7428575,6.607143,3.7642858,5.8571434,3.9533334,5.92,7.557143,4.15,3.4785717,4.021428
6.0571427,7.7428575,6.607143,3.7642858,5.8571434,3.9533334,5.92,7.557143,4.15,3.4785717,4.021428,3.3785717
7.7428575,6.607143,3.7642858,5.8571434,3.9533334,5.92,7.557143,4.15,3.4785717,4.021428,3.3785717,2.2733333
6.607143,3.7642858,5.8571434,3.9533334,5.92,7.557143,4.15,3.4785717,4.021428,3.3785717,2.2733333,3.8333337
3.7642858,5.8571434,3.9533334,5.92,7.557143,4.15,3.4785717,4.021428,3.3785717,2.2733333,3.8333337,9.685715
5.8571434,3.9533334,5.92,7.557143,4.15,3.4785717,4.021428,3.3785717,2.2733333,3.8333337,9.685715,13.692857
3.9533334,5.92,7.557143,4.15,3.4785717,4.021428,3.3785717,2.2733333,3.8333337,9.685715,13.692857,5.807143
5.92,7.557143,4.15,3.4785717,4.021428,3.3785717,2.2733333,3.8333337,9.685715,13.692857,5.807143,7.828572
7.557143,4.15,3.4785717,4.021428,3.3785717,2.2733333,3.8333337,9.685715,13.692857,5.807143,7.828572,10.907143
4.15,3.4785717,4.021428,3.3785717,2.2733333,3.8333337,9.685715,13.692857,5.807143,7.828572,10.907143,5.7733326
3.4785717,4.021428,3.3785717,2.2733333,3.8333337,9.685715,13.692857,5.807143,7.828572,10.907143,5.7733326,11.160001
4.021428,3.3785717,2.2733333,3.8333337,9.685715,13.692857,5.807143,7.828572,10.907143,5.7733326,11.160001,2.857143
3.3785717,2.2733333,3.8333337,9.685715,13.692857,5.807143,7.828572,10.907143,5.7733326,11.160001,2.857143,1.7142859
2.2733333,3.8333337,9.685715,13.692857,5.807143,7.828572,10.907143,5.7733326,11.160001,2.857143,1.7142859,1.6428572
3.8333337,9.685715,13.692857,5.807143,7.828572,10.907143,5.7733326,11.160001,2.857143,1.7142859,1.6428572,4.071429
9.685715,13.692857,5.807143,7.828572,10.907143,5.7733326,11.160001,2.857143,1.7142859,1.6428572,4.071429,3.3928568
13.692857,5.807143,7.828572,10.907143,5.7733326,11.160001,2.857143,1.7142859,1.6428572,4.071429,3.3928568,2.733333
5.807143,7.828572,10.907143,5.7733326,11.160001,2.857143,1.7142859,1.6428572,4.071429,3.3928568,2.733333,2.9733336
7.828572,10.907143,5.7733326,11.160001,2.857143,1.7142859,1.6428572,4.071429,3.3928568,2.733333,2.9733336,2.607143
10.907143,5.7733326,11.160001,2.857143,1.7142859,1.6428572,4.071429,3.3928568,2.733333,2.9733336,2.607143,2.992857
5.7733326,11.160001,2.857143,1.7142859,1.6428572,4.071429,3.3928568,2.733333,2.9733336,2.607143,2.992857,3.5785713
11.160001,2.857143,1.7142859,1.6428572,4.071429,3.3928568,2.733333,2.9733336,2.607143,2.992857,3.5785713,4.0785713
2.857143,1.7142859,1.6428572,4.071429,3.3928568,2.733333,2.9733336,2.607143,2.992857,3.5785713,4.0785713,5.7928567
1.7142859,1.6428572,4.071429,3.3928568,2.733333,2.9733336,2.607143,2.992857,3.5785713,4.0785713,5.7928567,2.2266665
1.6428572,4.071429,3.3928568,2.733333,2.9733336,2.607143,2.992857,3.5785713,4.0785713,5.7928567,2.2266665,2.4333334
4.071429,3.3928568,2.733333,2.9733336,2.607143,2.992857,3.5785713,4.0785713,5.7928567,2.2266665,2.4333334,2.3785713
3.3928568,2.733333,2.9733336,2.607143,2.992857,3.5785713,4.0785713,5.7928567,2.2266665,2.4333334,2.3785713,2.642857
2.733333,2.9733336,2.607143,2.992857,3.5785713,4.0785713,5.7928567,2.2266665,2.4333334,2.3785713,2.642857,3.3071427
2.9733336,2.607143,2.992857,3.5785713,4.0785713,5.7928567,2.2266665,2.4333334,2.3785713,2.642857,3.3071427,2.864286
2.607143,2.992857,3.5785713,4.0785713,5.7928567,2.2266665,2.4333334,2.3785713,2.642857,3.3071427,2.864286,2.6466665
2.992857,3.5785713,4.0785713,5.7928567,2.2266665,2.4333334,2.3785713,2.642857,3.3071427,2.864286,2.6466665,2.186667
3.5785713,4.0785713,5.7928567,2.2266665,2.4333334,2.3785713,2.642857,3.3071427,2.864286,2.6466665,2.186667,1.7857141
4.0785713,5.7928567,2.2266665,2.4333334,2.3785713,2.642857,3.3071427,2.864286,2.6466665,2.186667,1.7857141,2.0714285
5.7928567,2.2266665,2.4333334,2.3785713,2.642857,3.3071427,2.864286,2.6466665,2.186667,1.7857141,2.0714285,1.2214285
2.2266665,2.4333334,2.3785713,2.642857,3.3071427,2.864286,2.6466665,2.186667,1.7857141,2.0714285,1.2214285,1.6571428
2.4333334,2.3785713,2.642857,3.3071427,2.864286,2.6466665,2.186667,1.7857141,2.0714285,1.2214285,1.6571428,1.2357143
2.3785713,2.642857,3.3071427,2.864286,2.6466665,2.186667,1.7857141,2.0714285,1.2214285,1.6571428,1.2357143,1.88
2.642857,3.3071427,2.864286,2.6466665,2.186667,1.7857141,2.0714285,1.2214285,1.6571428,1.2357143,1.88,2.3999999
3.3071427,2.864286,2.6466665,2.186667,1.7857141,2.0714285,1.2214285,1.6571428,1.2357143,1.88,2.3999999,2.6000001
2.864286,2.6466665,2.186667,1.7857141,2.0714285,1.2214285,1.6571428,1.2357143,1.88,2.3999999,2.6000001,1.9357141
2.6466665,2.186667,1.7857141,2.0714285,1.2214285,1.6571428,1.2357143,1.88,2.3999999,2.6000001,1.9357141,1.8
2.186667,1.7857141,2.0714285,1.2214285,1.6571428,1.2357143,1.88,2.3999999,2.6000001,1.9357141,1.8,2.2
1.7857141,2.0714285,1.2214285,1.6571428,1.2357143,1.88,2.3999999,2.6000001,1.9357141,1.8,2.2,1.7857144
2.0714285,1.2214285,1.6571428,1.2357143,1.88,2.3999999,2.6000001,1.9357141,1.8,2.2,1.7857144,2.3933334
1.2214285,1.6571428,1.2357143,1.88,2.3999999,2.6000001,1.9357141,1.8,2.2,1.7857144,2.3933334,2.1533332
1.6571428,1.2357143,1.88,2.3999999,2.6000001,1.9357141,1.8,2.2,1.7857144,2.3933334,2.1533332,2.0571427
1.2357143,1.88,2.3999999,2.6000001,1.9357141,1.8,2.2,1.7857144,2.3933334,2.1533332,2.0571427,2.057143
1.88,2.3999999,2.6000001,1.9357141,1.8,2.2,1.7857144,2.3933334,2.1533332,2.0571427,2.057143,1.8714286
2.3999999,2.6000001,1.9357141,1.8,2.2,1.7857144,2.3933334,2.1533332,2.0571427,2.057143,1.8714286,2.364286
2.6000001,1.9357141,1.8,2.2,1.7857144,2.3933334,2.1533332,2.0571427,2.057143,1.8714286,2.364286,1.2285715
1.9357141,1.8,2.2,1.7857144,2.3933334,2.1533332,2.0571427,2.057143,1.8714286,2.364286,1.2285715,1.3533332
1.8,2.2,1.7857144,2.3933334,2.1533332,2.0571427,2.057143,1.8714286,2.364286,1.2285715,1.3533332,1.9200001
2.2,1.7857144,2.3933334,2.1533332,2.0571427,2.057143,1.8714286,2.364286,1.2285715,1.3533332,1.9200001,1.9357144
1.7857144,2.3933334,2.1533332,2.0571427,2.057143,1.8714286,2.364286,1.2285715,1.3533332,1.9200001,1.9357144,1.7785715
2.3933334,2.1533332,2.0571427,2.057143,1.8714286,2.364286,1.2285715,1.3533332,1.9200001,1.9357144,1.7785715,1.1357143
2.1533332,2.0571427,2.057143,1.8714286,2.364286,1.2285715,1.3533332,1.9200001,1.9357144,1.7785715,1.1357143,1.3214285
2.0571427,2.057143,1.8714286,2.364286,1.2285715,1.3533332,1.9200001,1.9357144,1.7785715,1.1357143,1.3214285,1.0642859
2.057143,1.8714286,2.364286,1.2285715,1.3533332,1.9200001,1.9357144,1.7785715,1.1357143,1.3214285,1.0642859,0.9066667
1.8714286,2.364286,1.2285715,1.3533332,1.9200001,1.9357144,1.7785715,1.1357143,1.3214285,1.0642859,0.9066667,1.06
2.364286,1.2285715,1.3533332,1.9200001,1.9357144,1.7785715,1.1357143,1.3214285,1.0642859,0.9066667,1.06,0.8
1.2285715,1.3533332,1.9200001,1.9357144,1.7785715,1.1357143,1.3214285,1.0642859,0.9066667,1.06,0.8,0.9785714
1.3533332,1.9200001,1.9357144,1.7785715,1.1357143,1.3214285,1.0642859,0.9066667,1.06,0.8,0.9785714,1.2214286
1.9200001,1.9357144,1.7785715,1.1357143,1.3214285,1.0642859,0.9066667,1.06,0.8,0.9785714,1.2214286,2.9928572
1.9357144,1.7785715,1.1357143,1.3214285,1.0642859,0.9066667,1.06,0.8,0.9785714,1.2214286,2.9928572,1.5357144
1.7785715,1.1357143,1.3214285,1.0642859,0.9066667,1.06,0.8,0.9785714,1.2214286,2.9928572,1.5357144,1.5466666
1.1357143,1.3214285,1.0642859,0.9066667,1.06,0.8,0.9785714,1.2214286,2.9928572,1.5357144,1.5466666,1.1266667
1.3214285,1.0642859,0.9066667,1.06,0.8,0.9785714,1.2214286,2.9928572,1.5357144,1.5466666,1.1266667,0.6642857
1.0642859,0.9066667,1.06,0.8,0.9785714,1.2214286,2.9928572,1.5357144,1.5466666,1.1266667,0.6642857,1.2642857
0.9066667,1.06,0.8,0.9785714,1.2214286,2.9928572,1.5357144,1.5466666,1.1266667,0.6642857,1.2642857,0.9000001
1.06,0.8,0.9785714,1.2214286,2.9928572,1.5357144,1.5466666,1.1266667,0.6642857,1.2642857,0.9000001,1.0214286
0.8,0.9785714,1.2214286,2.9928572,1.5357144,1.5466666,1.1266667,0.6642857,1.2642857,0.9000001,1.0214286,0.60714287
0.9785714,1.2214286,2.9928572,1.5357144,1.5466666,1.1266667,0.6642857,1.2642857,0.9000001,1.0214286,0.60714287,0.46666667
1.2214286,2.9928572,1.5357144,1.5466666,1.1266667,0.6642857,1.2642857,0.9000001,1.0214286,0.60714287,0.46666667,3.0666668
2.9928572,1.5357144,1.5466666,1.1266667,0.6642857,1.2642857,0.9000001,1.0214286,0.60714287,0.46666667,3.0666668,2.3285713
1.5357144,1.5466666,1.1266667,0.6642857,1.2642857,0.9000001,1.0214286,0.60714287,0.46666667,3.0666668,2.3285713,0.7785714
1.5466666,1.1266667,0.6642857,1.2642857,0.9000001,1.0214286,0.60714287,0.46666667,3.0666668,2.3285713,0.7785714,1.0142858
1.1266667,0.6642857,1.2642857,0.9000001,1.0214286,0.60714287,0.46666667,3.0666668,2.3285713,0.7785714,1.0142858,5.75
0.6642857,1.2642857,0.9000001,1.0214286,0.60714287,0.46666667,3.0666668,2.3285713,0.7785714,1.0142858,5.75,5.05
1.2642857,0.9000001,1.0214286,0.60714287,0.46666667,3.0666668,2.3285713,0.7785714,1.0142858,5.75,5.05,5.8
0.9000001,1.0214286,0.60714287,0.46666667,3.0666668,2.3285713,0.7785714,1.0142858,5.75,5.05,5.8,5.2200003
1.0214286,0.60714287,0.46666667,3.0666668,2.3285713,0.7785714,1.0142858,5.75,5.05,5.8,5.2200003,6.414285
0.60714287,0.46666667,3.0666668,2.3285713,0.7785714,1.0142858,5.75,5.05,5.8,5.2200003,6.414285,6.107143
0.46666667,3.0666668,2.3285713,0.7785714,1.0142858,5.75,5.05,5.8,5.2200003,6.414285,6.107143,3.792857
3.0666668,2.3285713,0.7785714,1.0142858,5.75,5.05,5.8,5.2200003,6.414285,6.107143,3.792857,4.100001
2.3285713,0.7785714,1.0142858,5.75,5.05,5.8,5.2200003,6.414285,6.107143,3.792857,4.100001,4.835714
0.7785714,1.0142858,5.75,5.05,5.8,5.2200003,6.414285,6.107143,3.792857,4.100001,4.835714,5.206667
1.0142858,5.75,5.05,5.8,5.2200003,6.414285,6.107143,3.792857,4.100001,4.835714,5.206667,5.5600004
5.75,5.05,5.8,5.2200003,6.414285,6.107143,3.792857,4.100001,4.835714,5.206667,5.5600004,5.464286
5.05,5.8,5.2200003,6.414285,6.107143,3.792857,4.100001,4.835714,5.206667,5.5600004,5.464286,5.514286
5.8,5.2200003,6.414285,6.107143,3.792857,4.100001,4.835714,5.206667,5.5600004,5.464286,5.514286,8.314286
5.2200003,6.414285,6.107143,3.792857,4.100001,4.835714,5.206667,5.5600004,5.464286,5.514286,8.314286,9.471429
6.414285,6.107143,3.792857,4.100001,4.835714,5.206667,5.5600004,5.464286,5.514286,8.314286,9.471429,6.5000005
6.107143,3.792857,4.100001,4.835714,5.206667,5.5600004,5.464286,5.514286,8.314286,9.471429,6.5000005,7.0800004
3.792857,4.100001,4.835714,5.206667,5.5600004,5.464286,5.514286,8.314286,9.471429,6.5000005,7.0800004,11.007143
4.100001,4.835714,5.206667,5.5600004,5.464286,5.514286,8.314286,9.471429,6.5000005,7.0800004,11.007143,9.157144
4.835714,5.206667,5.5600004,5.464286,5.514286,8.314286,9.471429,6.5000005,7.0800004,11.007143,9.157144,8.485714
5.206667,5.5600004,5.464286,5.514286,8.314286,9.471429,6.5000005,7.0800004,11.007143,9.157144,8.485714,6.321429
5.5600004,5.464286,5.514286,8.314286,9.471429,6.5000005,7.0800004,11.007143,9.157144,8.485714,6.321429,5.457143
5.464286,5.514286,8.314286,9.471429,6.5000005,7.0800004,11.007143,9.157144,8.485714,6.321429,5.457143,6.5733337
5.514286,8.314286,9.471429,6.5000005,7.0800004,11.007143,9.157144,8.485714,6.321429,5.457143,6.5733337,6.746667
8.314286,9.471429,6.5000005,7.0800004,11.007143,9.157144,8.485714,6.321429,5.457143,6.5733337,6.746667,5.5285716
9.471429,6.5000005,7.0800004,11.007143,9.157144,8.485714,6.321429,5.457143,6.5733337,6.746667,5.5285716,6.3357134
6.5000005,7.0800004,11.007143,9.157144,8.485714,6.321429,5.457143,6.5733337,6.746667,5.5285716,6.3357134,6.75
7.0800004,11.007143,9.157144,8.485714,6.321429,5.457143,6.5733337,6.746667,5.5285716,6.3357134,6.75,4.464286
11.007143,9.157144,8.485714,6.321429,5.457143,6.5733337,6.746667,5.5285716,6.3357134,6.75,4.464286,3.164286
9.157144,8.485714,6.321429,5.457143,6.5733337,6.746667,5.5285716,6.3357134,6.75,4.464286,3.164286,4.4
8.485714,6.321429,5.457143,6.5733337,6.746667,5.5285716,6.3357134,6.75,4.464286,3.164286,4.4,2.6533334
6.321429,5.457143,6.5733337,6.746667,5.5285716,6.3357134,6.75,4.464286,3.164286,4.4,2.6533334,3.1642857
5.457143,6.5733337,6.746667,5.5285716,6.3357134,6.75,4.464286,3.164286,4.4,2.6533334,3.1642857,2.6642857
6.5733337,6.746667,5.5285716,6.3357134,6.75,4.464286,3.164286,4.4,2.6533334,3.1642857,2.6642857,2.8928568
6.746667,5.5285716,6.3357134,6.75,4.464286,3.164286,4.4,2.6533334,3.1642857,2.6642857,2.8928568,2.921429
5.5285716,6.3357134,6.75,4.464286,3.164286,4.4,2.6533334,3.1642857,2.6642857,2.8928568,2.921429,4.135714
6.3357134,6.75,4.464286,3.164286,4.4,2.6533334,3.1642857,2.6642857,2.8928568,2.921429,4.135714,4.3599997
6.75,4.464286,3.164286,4.4,2.6533334,3.1642857,2.6642857,2.8928568,2.921429,4.135714,4.3599997,3.3933332
4.464286,3.164286,4.4,2.6533334,3.1642857,2.6642857,2.8928568,2.921429,4.135714,4.3599997,3.3933332,3.3500001
3.164286,4.4,2.6533334,3.1642857,2.6642857,2.8928568,2.921429,4.135714,4.3599997,3.3933332,3.3500001,3.4857142
4.4,2.6533334,3.1642857,2.6642857,2.8928568,2.921429,4.135714,4.3599997,3.3933332,3.3500001,3.4857142,3.7
2.6533334,3.1642857,2.6642857,2.8928568,2.921429,4.135714,4.3599997,3.3933332,3.3500001,3.4857142,3.7,2.9785714
3.1642857,2.6642857,2.8928568,2.921429,4.135714,4.3599997,3.3933332,3.3500001,3.4857142,3.7,2.9785714,3.5142858
2.6642857,2.8928568,2.921429,4.135714,4.3599997,3.3933332,3.3500001,3.4857142,3.7,2.9785714,3.5142858,2.64
2.8928568,2.921429,4.135714,4.3599997,3.3933332,3.3500001,3.4857142,3.7,2.9785714,3.5142858,2.64,2.2666667
2.921429,4.135714,4.3599997,3.3933332,3.3500001,3.4857142,3.7,2.9785714,3.5142858,2.64,2.2666667,3.5928576
4.135714,4.3599997,3.3933332,3.3500001,3.4857142,3.7,2.9785714,3.5142858,2.64,2.2666667,3.5928576,3.1928575
4.3599997,3.3933332,3.3500001,3.4857142,3.7,2.9785714,3.5142858,2.64,2.2666667,3.5928576,3.1928575,5.371429
3.3933332,3.3500001,3.4857142,3.7,2.9785714,3.5142858,2.64,2.2666667,3.5928576,3.1928575,5.371429,5.6142855
3.3500001,3.4857142,3.7,2.9785714,3.5142858,2.64,2.2666667,3.5928576,3.1928575,5.371429,5.6142855,6.1714287
3.4857142,3.7,2.9785714,3.5142858,2.64,2.2666667,3.5928576,3.1928575,5.371429,5.6142855,6.1714287,3.7799995
3.7,2.9785714,3.5142858,2.64,2.2666667,3.5928576,3.1928575,5.371429,5.6142855,6.1714287,3.7799995,2.8933332
2.9785714,3.5142858,2.64,2.2666667,3.5928576,3.1928575,5.371429,5.6142855,6.1714287,3.7799995,2.8933332,4.5142856
3.5142858,2.64,2.2666667,3.5928576,3.1928575,5.371429,5.6142855,6.1714287,3.7799995,2.8933332,4.5142856,2.9357142
2.64,2.2666667,3.5928576,3.1928575,5.371429,5.6142855,6.1714287,3.7799995,2.8933332,4.5142856,2.9357142,4.285714
2.2666667,3.5928576,3.1928575,5.371429,5.6142855,6.1714287,3.7799995,2.8933332,4.5142856,2.9357142,4.285714,2.2714286
3.5928576,3.1928575,5.371429,5.6142855,6.1714287,3.7799995,2.8933332,4.5142856,2.9357142,4.285714,2.2714286,4.278571
3.1928575,5.371429,5.6142855,6.1714287,3.7799995,2.8933332,4.5142856,2.9357142,4.285714,2.2714286,4.278571,3.8666666
5.371429,5.6142855,6.1714287,3.7799995,2.8933332,4.5142856,2.9357142,4.285714,2.2714286,4.278571,3.8666666,3.2066665
5.6142855,6.1714287,3.7799995,2.8933332,4.5142856,2.9357142,4.285714,2.2714286,4.278571,3.8666666,3.2066665,3.192857
6.1714287,3.7799995,2.8933332,4.5142856,2.9357142,4.285714,2.2714286,4.278571,3.8666666,3.2066665,3.192857,3.8785713
3.7799995,2.8933332,4.5142856,2.9357142,4.285714,2.2714286,4.278571,3.8666666,3.2066665,3.192857,3.8785713,3.0785716
2.8933332,4.5142856,2.9357142,4.285714,2.2714286,4.278571,3.8666666,3.2066665,3.192857,3.8785713,3.0785716,2.4500003
4.5142856,2.9357142,4.285714,2.2714286,4.278571,3.8666666,3.2066665,3.192857,3.8785713,3.0785716,2.4500003,3.4285715
2.9357142,4.285714,2.2714286,4.278571,3.8666666,3.2066665,3.192857,3.8785713,3.0785716,2.4500003,3.4285715,2.233333
4.285714,2.2714286,4.278571,3.8666666,3.2066665,3.192857,3.8785713,3.0785716,2.4500003,3.4285715,2.233333,2.846667
2.2714286,4.278571,3.8666666,3.2066665,3.192857,3.8785713,3.0785716,2.4500003,3.4285715,2.233333,2.846667,3.0
4.278571,3.8666666,3.2066665,3.192857,3.8785713,3.0785716,2.4500003,3.4285715,2.233333,2.846667,3.0,4.971429
3.8666666,3.2066665,3.192857,3.8785713,3.0785716,2.4500003,3.4285715,2.233333,2.846667,3.0,4.971429,5.9857144
3.2066665,3.192857,3.8785713,3.0785716,2.4500003,3.4285715,2.233333,2.846667,3.0,4.971429,5.9857144,6.1357145
3.192857,3.8785713,3.0785716,2.4500003,3.4285715,2.233333,2.846667,3.0,4.971429,5.9857144,6.1357145,5.6214285
3.8785713,3.0785716,2.4500003,3.4285715,2.233333,2.846667,3.0,4.971429,5.9857144,6.1357145,5.6214285,3.6066666
3.0785716,2.4500003,3.4285715,2.233333,2.846667,3.0,4.971429,5.9857144,6.1357145,5.6214285,3.6066666,2.98
2.4500003,3.4285715,2.233333,2.846667,3.0,4.971429,5.9857144,6.1357145,5.6214285,3.6066666,2.98,2.7142856
3.4285715,2.233333,2.846667,3.0,4.971429,5.9857144,6.1357145,5.6214285,3.6066666,2.98,2.7142856,5.171428
2.233333,2.846667,3.0,4.971429,5.9857144,6.1357145,5.6214285,3.6066666,2.98,2.7142856,5.171428,3.9714282
2.846667,3.0,4.971429,5.9857144,6.1357145,5.6214285,3.6066666,2.98,2.7142856,5.171428,3.9714282,4.492857
3.0,4.971429,5.9857144,6.1357145,5.6214285,3.6066666,2.98,2.7142856,5.171428,3.9714282,4.492857,2.4466665
4.971429,5.9857144,6.1357145,5.6214285,3.6066666,2.98,2.7142856,5.171428,3.9714282,4.492857,2.4466665,4.9733334
5.9857144,6.1357145,5.6214285,3.6066666,2.98,2.7142856,5.171428,3.9714282,4.492857,2.4466665,4.9733334,4.7785716
6.1357145,5.6214285,3.6066666,2.98,2.7142856,5.171428,3.9714282,4.492857,2.4466665,4.9733334,4.7785716,4.2642856
5.6214285,3.6066666,2.98,2.7142856,5.171428,3.9714282,4.492857,2.4466665,4.9733334,4.7785716,4.2642856,4.407142
3.6066666,2.98,2.7142856,5.171428,3.9714282,4.492857,2.4466665,4.9733334,4.7785716,4.2642856,4.407142,4.4
2.98,2.7142856,5.171428,3.9714282,4.492857,2.4466665,4.9733334,4.7785716,4.2642856,4.407142,4.4,3.9214287
2.7142856,5.171428,3.9714282,4.492857,2.4466665,4.9733334,4.7785716,4.2642856,4.407142,4.4,3.9214287,4.313333
5.171428,3.9714282,4.492857,2.4466665,4.9733334,4.7785716,4.2642856,4.407142,4.4,3.9214287,4.313333,4.526666
3.9714282,4.492857,2.4466665,4.9733334,4.7785716,4.2642856,4.407142,4.4,3.9214287,4.313333,4.526666,4.05
4.492857,2.4466665,4.9733334,4.7785716,4.2642856,4.407142,4.4,3.9214287,4.313333,4.526666,4.05,4.107143
2.4466665,4.9733334,4.7785716,4.2642856,4.407142,4.4,3.9214287,4.313333,4.526666,4.05,4.107143,4.0214286
4.9733334,4.7785716,4.2642856,4.407142,4.4,3.9214287,4.313333,4.526666,4.05,4.107143,4.0214286,5.7000003
4.7785716,4.2642856,4.407142,4.4,3.9214287,4.313333,4.526666,4.05,4.107143,4.0214286,5.7000003,4.5214286
4.2642856,4.407142,4.4,3.9214287,4.313333,4.526666,4.05,4.107143,4.0214286,5.7000003,4.5214286,4.8333335
4.407142,4.4,3.9214287,4.313333,4.526666,4.05,4.107143,4.0214286,5.7000003,4.5214286,4.8333335,3.4666667
4.4,3.9214287,4.313333,4.526666,4.05,4.107143,4.0214286,5.7000003,4.5214286,4.8333335,3.4666667,2.4214284
3.9214287,4.313333,4.526666,4.05,4.107143,4.0214286,5.7000003,4.5214286,4.8333335,3.4666667,2.4214284,4.457143
4.313333,4.526666,4.05,4.107143,4.0214286,5.7000003,4.5214286,4.8333335,3.4666667,2.4214284,4.457143,4.221429
4.526666,4.05,4.107143,4.0214286,5.7000003,4.5214286,4.8333335,3.4666667,2.4214284,4.457143,4.221429,2.7357142
4.05,4.107143,4.0214286,5.7000003,4.5214286,4.8333335,3.4666667,2.4214284,4.457143,4.221429,2.7357142,2.75
4.107143,4.0214286,5.7000003,4.5214286,4.8333335,3.4666667,2.4214284,4.457143,4.221429,2.7357142,2.75,4.9600005
4.0214286,5.7000003,4.5214286,4.8333335,3.4666667,2.4214284,4.457143,4.221429,2.7357142,2.75,4.9600005,3.8866668
5.7000003,4.5214286,4.8333335,3.4666667,2.4214284,4.457143,4.221429,2.7357142,2.75,4.9600005,3.8866668,7.45
4.5214286,4.8333335,3.4666667,2.4214284,4.457143,4.221429,2.7357142,2.75,4.9600005,3.8866668,7.45,3.75
4.8333335,3.4666667,2.4214284,4.457143,4.221429,2.7357142,2.75,4.9600005,3.8866668,7.45,3.75,6.578572
3.4666667,2.4214284,4.457143,4.221429,2.7357142,2.75,4.9600005,3.8866668,7.45,3.75,6.578572,4.321429
2.4214284,4.457143,4.221429,2.7357142,2.75,4.9600005,3.8866668,7.45,3.75,6.578572,4.321429,3.114286
4.457143,4.221429,2.7357142,2.75,4.9600005,3.8866668,7.45,3.75,6.578572,4.321429,3.114286,3.966667
4.221429,2.7357142,2.75,4.9600005,3.8866668,7.45,3.75,6.578572,4.321429,3.114286,3.966667,6.213333
2.7357142,2.75,4.9600005,3.8866668,7.45,3.75,6.578572,4.321429,3.114286,3.966667,6.213333,6.142857
2.75,4.9600005,3.8866668,7.45,3.75,6.578572,4.321429,3.114286,3.966667,6.213333,6.142857,5.0214286
4.9600005,3.8866668,7.45,3.75,6.578572,4.321429,3.114286,3.966667,6.213333,6.142857,5.0214286,3.8142858
3.8866668,7.45,3.75,6.578572,4.321429,3.114286,3.966667,6.213333,6.142857,5.0214286,3.8142858,4.75
7.45,3.75,6.578572,4.321429,3.114286,3.966667,6.213333,6.142857,5.0214286,3.8142858,4.75,4.342857
3.75,6.578572,4.321429,3.114286,3.966667,6.213333,6.142857,5.0214286,3.8142858,4.75,4.342857,6.1533337
6.578572,4.321429,3.114286,3.966667,6.213333,6.142857,5.0214286,3.8142858,4.75,4.342857,6.1533337,5.8666673
4.321429,3.114286,3.966667,6.213333,6.142857,5.0214286,3.8142858,4.75,4.342857,6.1533337,5.8666673,5.357143
3.114286,3.966667,6.213333,6.142857,5.0214286,3.8142858,4.75,4.342857,6.1533337,5.8666673,5.357143,3.8071427
3.966667,6.213333,6.142857,5.0214286,3.8142858,4.75,4.342857,6.1533337,5.8666673,5.357143,3.8071427,3.3714283
6.213333,6.142857,5.0214286,3.8142858,4.75,4.342857,6.1533337,5.8666673,5.357143,3.8071427,3.3714283,4.7428575
6.142857,5.0214286,3.8142858,4.75,4.342857,6.1533337,5.8666673,5.357143,3.8071427,3.3714283,4.7428575,3.3714287
5.0214286,3.8142858,4.75,4.342857,6.1533337,5.8666673,5.357143,3.8071427,3.3714283,4.7428575,3.3714287,3.2866664
3.8142858,4.75,4.342857,6.1533337,5.8666673,5.357143,3.8071427,3.3714283,4.7428575,3.3714287,3.2866664,2.6999998
