Function,Selection,Crossover,Mutation,Pop_Size,Iters,fitness,generation_found,FE
F14,tournament_7,uniform_prop_2,average,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_prop_2,average,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_prop_2,strong,250,200,30.0,6.0,1200.0
F14,tournament_7,uniform_prop_2,strong,250,200,30.0,8.0,1600.0
F14,tournament_7,uniform_prop_2,strong,250,200,30.0,7.0,1400.0
F14,tournament_7,uniform_prop_2,strong,250,200,30.0,7.0,1400.0
F14,tournament_7,uniform_prop_2,strong,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_prop_7,weak,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_prop_7,weak,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_prop_7,weak,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_prop_7,weak,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_prop_7,weak,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_prop_7,average,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_prop_7,average,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_prop_7,average,250,200,30.0,6.0,1200.0
F14,tournament_7,uniform_prop_7,average,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_prop_7,average,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_prop_7,strong,250,200,30.0,6.0,1200.0
F14,tournament_7,uniform_prop_7,strong,250,200,30.0,8.0,1600.0
F14,tournament_7,uniform_prop_7,strong,250,200,30.0,6.0,1200.0
F14,tournament_7,uniform_prop_7,strong,250,200,30.0,9.0,1800.0
F14,tournament_7,uniform_prop_7,strong,250,200,30.0,6.0,1200.0
F14,tournament_7,uniform_rank_2,weak,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_rank_2,weak,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_rank_2,weak,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_rank_2,weak,250,200,30.0,3.0,600.0
F14,tournament_7,uniform_rank_2,weak,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_rank_2,average,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_rank_2,average,250,200,30.0,3.0,600.0
F14,tournament_7,uniform_rank_2,average,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_rank_2,average,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_rank_2,average,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_rank_2,strong,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_rank_2,strong,250,200,30.0,9.0,1800.0
F14,tournament_7,uniform_rank_2,strong,250,200,30.0,8.0,1600.0
F14,tournament_7,uniform_rank_2,strong,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_rank_2,strong,250,200,30.0,6.0,1200.0
F14,tournament_7,uniform_rank_7,weak,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_rank_7,weak,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_rank_7,weak,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_rank_7,weak,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_rank_7,weak,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_rank_7,average,250,200,30.0,3.0,600.0
F14,tournament_7,uniform_rank_7,average,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_rank_7,average,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_rank_7,average,250,200,30.0,6.0,1200.0
F14,tournament_7,uniform_rank_7,average,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_rank_7,strong,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_rank_7,strong,250,200,30.0,9.0,1800.0
F14,tournament_7,uniform_rank_7,strong,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_rank_7,strong,250,200,30.0,6.0,1200.0
F14,tournament_7,uniform_rank_7,strong,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_tour_3,weak,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_tour_3,weak,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_tour_3,weak,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_tour_3,weak,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_tour_3,weak,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_tour_3,average,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_tour_3,average,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_tour_3,average,250,200,30.0,3.0,600.0
F14,tournament_7,uniform_tour_3,average,250,200,30.0,6.0,1200.0
F14,tournament_7,uniform_tour_3,average,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_tour_3,strong,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_tour_3,strong,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_tour_3,strong,250,200,30.0,7.0,1400.0
F14,tournament_7,uniform_tour_3,strong,250,200,30.0,6.0,1200.0
F14,tournament_7,uniform_tour_3,strong,250,200,30.0,7.0,1400.0
F14,tournament_7,uniform_tour_7,weak,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_tour_7,weak,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_tour_7,weak,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_tour_7,weak,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_tour_7,weak,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_tour_7,average,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_tour_7,average,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_tour_7,average,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_tour_7,average,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_tour_7,average,250,200,30.0,4.0,800.0
F14,tournament_7,uniform_tour_7,strong,250,200,30.0,7.0,1400.0
F14,tournament_7,uniform_tour_7,strong,250,200,30.0,6.0,1200.0
F14,tournament_7,uniform_tour_7,strong,250,200,30.0,5.0,1000.0
F14,tournament_7,uniform_tour_7,strong,250,200,30.0,7.0,1400.0
F14,tournament_7,uniform_tour_7,strong,250,200,30.0,6.0,1200.0
F15,proportional,empty,weak,250,200,30.0,83.0,16600.0
F15,proportional,empty,weak,250,200,30.0,33.0,6600.0
F15,proportional,empty,weak,250,200,30.0,63.0,12600.0
F15,proportional,empty,weak,250,200,30.0,98.0,19600.0
F15,proportional,empty,weak,250,200,25.0,,
F15,proportional,empty,average,250,200,30.0,101.0,20200.0
F15,proportional,empty,average,250,200,30.0,103.0,20600.0
F15,proportional,empty,average,250,200,30.0,48.0,9600.0
F15,proportional,empty,average,250,200,30.0,95.0,19000.0
F15,proportional,empty,average,250,200,30.0,104.0,20800.0
F15,proportional,empty,strong,250,200,24.8,,
F15,proportional,empty,strong,250,200,24.4,,
F15,proportional,empty,strong,250,200,24.6,,
F15,proportional,empty,strong,250,200,19.6,,
F15,proportional,empty,strong,250,200,24.4,,
F15,proportional,one_point,weak,250,200,30.0,9.0,1800.0
F15,proportional,one_point,weak,250,200,30.0,10.0,2000.0
F15,proportional,one_point,weak,250,200,30.0,12.0,2400.0
F15,proportional,one_point,weak,250,200,30.0,52.0,10400.0
F15,proportional,one_point,weak,250,200,30.0,13.0,2600.0
F15,proportional,one_point,average,250,200,30.0,15.0,3000.0
F15,proportional,one_point,average,250,200,30.0,46.0,9200.0
F15,proportional,one_point,average,250,200,30.0,14.0,2800.0
F15,proportional,one_point,average,250,200,30.0,17.0,3400.0
F15,proportional,one_point,average,250,200,30.0,16.0,3200.0
F15,proportional,one_point,strong,250,200,30.0,166.0,33200.0
F15,proportional,one_point,strong,250,200,25.0,,
F15,proportional,one_point,strong,250,200,24.8,,
F15,proportional,one_point,strong,250,200,24.8,,
F15,proportional,one_point,strong,250,200,30.0,70.0,14000.0
F15,proportional,two_point,weak,250,200,30.0,12.0,2400.0
F15,proportional,two_point,weak,250,200,30.0,11.0,2200.0
F15,proportional,two_point,weak,250,200,30.0,12.0,2400.0
F15,proportional,two_point,weak,250,200,30.0,6.0,1200.0
F15,proportional,two_point,weak,250,200,30.0,13.0,2600.0
F15,proportional,two_point,average,250,200,30.0,14.0,2800.0
F15,proportional,two_point,average,250,200,30.0,10.0,2000.0
F15,proportional,two_point,average,250,200,30.0,12.0,2400.0
F15,proportional,two_point,average,250,200,30.0,15.0,3000.0
F15,proportional,two_point,average,250,200,30.0,18.0,3600.0
F15,proportional,two_point,strong,250,200,24.8,,
F15,proportional,two_point,strong,250,200,24.8,,
F15,proportional,two_point,strong,250,200,24.8,,
F15,proportional,two_point,strong,250,200,24.8,,
F15,proportional,two_point,strong,250,200,30.0,103.0,20600.0
F15,proportional,uniform_2,weak,250,200,25.0,,
F15,proportional,uniform_2,weak,250,200,25.0,,
F15,proportional,uniform_2,weak,250,200,30.0,25.0,5000.0
F15,proportional,uniform_2,weak,250,200,30.0,21.0,4200.0
F15,proportional,uniform_2,weak,250,200,25.0,,
F15,proportional,uniform_2,average,250,200,25.0,,
F15,proportional,uniform_2,average,250,200,30.0,34.0,6800.0
F15,proportional,uniform_2,average,250,200,30.0,32.0,6400.0
F15,proportional,uniform_2,average,250,200,30.0,58.0,11600.0
F15,proportional,uniform_2,average,250,200,30.0,28.0,5600.0
F15,proportional,uniform_2,strong,250,200,24.8,,
F15,proportional,uniform_2,strong,250,200,19.6,,
F15,proportional,uniform_2,strong,250,200,24.8,,
F15,proportional,uniform_2,strong,250,200,19.400000000000002,,
F15,proportional,uniform_2,strong,250,200,24.4,,
F15,proportional,uniform_7,weak,250,200,24.8,,
F15,proportional,uniform_7,weak,250,200,20.0,,
F15,proportional,uniform_7,weak,250,200,24.4,,
F15,proportional,uniform_7,weak,250,200,13.8,,
F15,proportional,uniform_7,weak,250,200,25.0,,
F15,proportional,uniform_7,average,250,200,30.0,133.0,26600.0
F15,proportional,uniform_7,average,250,200,30.0,115.0,23000.0
F15,proportional,uniform_7,average,250,200,30.0,86.0,17200.0
F15,proportional,uniform_7,average,250,200,24.6,,
F15,proportional,uniform_7,average,250,200,24.8,,
F15,proportional,uniform_7,strong,250,200,19.4,,
F15,proportional,uniform_7,strong,250,200,25.0,,
F15,proportional,uniform_7,strong,250,200,19.4,,
F15,proportional,uniform_7,strong,250,200,24.6,,
F15,proportional,uniform_7,strong,250,200,19.4,,
F15,proportional,uniform_prop_2,weak,250,200,30.0,15.0,3000.0
F15,proportional,uniform_prop_2,weak,250,200,30.0,37.0,7400.0
F15,proportional,uniform_prop_2,weak,250,200,30.0,11.0,2200.0
F15,proportional,uniform_prop_2,weak,250,200,30.0,18.0,3600.0
F15,proportional,uniform_prop_2,weak,250,200,30.0,126.0,25200.0
F15,proportional,uniform_prop_2,average,250,200,30.0,74.0,14800.0
F15,proportional,uniform_prop_2,average,250,200,30.0,21.0,4200.0
F15,proportional,uniform_prop_2,average,250,200,30.0,26.0,5200.0
F15,proportional,uniform_prop_2,average,250,200,30.0,94.0,18800.0
F15,proportional,uniform_prop_2,average,250,200,30.0,19.0,3800.0
F15,proportional,uniform_prop_2,strong,250,200,24.8,,
F15,proportional,uniform_prop_2,strong,250,200,24.6,,
F15,proportional,uniform_prop_2,strong,250,200,24.8,,
F15,proportional,uniform_prop_2,strong,250,200,30.0,114.0,22800.0
F15,proportional,uniform_prop_2,strong,250,200,24.8,,
F15,proportional,uniform_prop_7,weak,250,200,30.0,11.0,2200.0
F15,proportional,uniform_prop_7,weak,250,200,30.0,11.0,2200.0
F15,proportional,uniform_prop_7,weak,250,200,30.0,8.0,1600.0
F15,proportional,uniform_prop_7,weak,250,200,30.0,21.0,4200.0
F15,proportional,uniform_prop_7,weak,250,200,30.0,51.0,10200.0
F15,proportional,uniform_prop_7,average,250,200,30.0,85.0,17000.0
F15,proportional,uniform_prop_7,average,250,200,30.0,19.0,3800.0
F15,proportional,uniform_prop_7,average,250,200,30.0,11.0,2200.0
F15,proportional,uniform_prop_7,average,250,200,30.0,15.0,3000.0
F15,proportional,uniform_prop_7,average,250,200,30.0,23.0,4600.0
F15,proportional,uniform_prop_7,strong,250,200,30.0,185.0,37000.0
F15,proportional,uniform_prop_7,strong,250,200,25.0,,
F15,proportional,uniform_prop_7,strong,250,200,24.8,,
F15,proportional,uniform_prop_7,strong,250,200,30.0,82.0,16400.0
F15,proportional,uniform_prop_7,strong,250,200,24.8,,
F15,proportional,uniform_rank_2,weak,250,200,25.0,,
F15,proportional,uniform_rank_2,weak,250,200,30.0,10.0,2000.0
F15,proportional,uniform_rank_2,weak,250,200,25.0,,
F15,proportional,uniform_rank_2,weak,250,200,20.0,,
F15,proportional,uniform_rank_2,weak,250,200,25.0,,
F15,proportional,uniform_rank_2,average,250,200,25.0,,
F15,proportional,uniform_rank_2,average,250,200,25.0,,
F15,proportional,uniform_rank_2,average,250,200,24.8,,
F15,proportional,uniform_rank_2,average,250,200,30.0,34.0,6800.0
F15,proportional,uniform_rank_2,average,250,200,24.4,,
F15,proportional,uniform_rank_2,strong,250,200,24.8,,
F15,proportional,uniform_rank_2,strong,250,200,24.0,,
F15,proportional,uniform_rank_2,strong,250,200,24.8,,
F15,proportional,uniform_rank_2,strong,250,200,24.4,,
F15,proportional,uniform_rank_2,strong,250,200,24.6,,
F15,proportional,uniform_rank_7,weak,250,200,20.0,,
F15,proportional,uniform_rank_7,weak,250,200,13.6,,
F15,proportional,uniform_rank_7,weak,250,200,10.0,,
F15,proportional,uniform_rank_7,weak,250,200,14.8,,
F15,proportional,uniform_rank_7,weak,250,200,14.6,,
F15,proportional,uniform_rank_7,average,250,200,14.0,,
F15,proportional,uniform_rank_7,average,250,200,14.8,,
F15,proportional,uniform_rank_7,average,250,200,24.8,,
F15,proportional,uniform_rank_7,average,250,200,14.6,,
F15,proportional,uniform_rank_7,average,250,200,14.8,,
F15,proportional,uniform_rank_7,strong,250,200,19.8,,
F15,proportional,uniform_rank_7,strong,250,200,19.2,,
F15,proportional,uniform_rank_7,strong,250,200,14.200000000000001,,
F15,proportional,uniform_rank_7,strong,250,200,19.2,,
F15,proportional,uniform_rank_7,strong,250,200,19.6,,
F15,proportional,uniform_tour_3,weak,250,200,30.0,32.0,6400.0
F15,proportional,uniform_tour_3,weak,250,200,30.0,32.0,6400.0
F15,proportional,uniform_tour_3,weak,250,200,30.0,20.0,4000.0
F15,proportional,uniform_tour_3,weak,250,200,30.0,29.0,5800.0
F15,proportional,uniform_tour_3,weak,250,200,25.0,,
F15,proportional,uniform_tour_3,average,250,200,30.0,37.0,7400.0
F15,proportional,uniform_tour_3,average,250,200,30.0,51.0,10200.0
F15,proportional,uniform_tour_3,average,250,200,30.0,114.0,22800.0
F15,proportional,uniform_tour_3,average,250,200,30.0,107.0,21400.0
F15,proportional,uniform_tour_3,average,250,200,30.0,31.0,6200.0
F15,proportional,uniform_tour_3,strong,250,200,24.4,,
F15,proportional,uniform_tour_3,strong,250,200,24.6,,
F15,proportional,uniform_tour_3,strong,250,200,24.4,,
F15,proportional,uniform_tour_3,strong,250,200,24.8,,
F15,proportional,uniform_tour_3,strong,250,200,25.0,,
F15,proportional,uniform_tour_7,weak,250,200,30.0,60.0,12000.0
F15,proportional,uniform_tour_7,weak,250,200,30.0,19.0,3800.0
F15,proportional,uniform_tour_7,weak,250,200,30.0,16.0,3200.0
F15,proportional,uniform_tour_7,weak,250,200,30.0,62.0,12400.0
F15,proportional,uniform_tour_7,weak,250,200,30.0,31.0,6200.0
F15,proportional,uniform_tour_7,average,250,200,30.0,156.0,31200.0
F15,proportional,uniform_tour_7,average,250,200,30.0,25.0,5000.0
F15,proportional,uniform_tour_7,average,250,200,30.0,127.0,25400.0
F15,proportional,uniform_tour_7,average,250,200,30.0,21.0,4200.0
F15,proportional,uniform_tour_7,average,250,200,30.0,24.0,4800.0
F15,proportional,uniform_tour_7,strong,250,200,24.6,,
F15,proportional,uniform_tour_7,strong,250,200,24.8,,
F15,proportional,uniform_tour_7,strong,250,200,24.2,,
F15,proportional,uniform_tour_7,strong,250,200,24.8,,
F15,proportional,uniform_tour_7,strong,250,200,24.6,,
F15,rank,empty,weak,250,200,15.0,,
F15,rank,empty,weak,250,200,15.0,,
F15,rank,empty,weak,250,200,15.0,,
F15,rank,empty,weak,250,200,19.200000000000003,,
F15,rank,empty,weak,250,200,15.0,,
F15,rank,empty,average,250,200,25.0,,
F15,rank,empty,average,250,200,19.8,,
F15,rank,empty,average,250,200,25.0,,
F15,rank,empty,average,250,200,25.0,,
F15,rank,empty,average,250,200,25.0,,
F15,rank,empty,strong,250,200,19.6,,
F15,rank,empty,strong,250,200,19.2,,
F15,rank,empty,strong,250,200,19.6,,
F15,rank,empty,strong,250,200,19.4,,
F15,rank,empty,strong,250,200,19.200000000000003,,
F15,rank,one_point,weak,250,200,30.0,16.0,3200.0
F15,rank,one_point,weak,250,200,25.0,,
F15,rank,one_point,weak,250,200,30.0,10.0,2000.0
F15,rank,one_point,weak,250,200,30.0,19.0,3800.0
F15,rank,one_point,weak,250,200,30.0,19.0,3800.0
F15,rank,one_point,average,250,200,30.0,20.0,4000.0
F15,rank,one_point,average,250,200,30.0,27.0,5400.0
F15,rank,one_point,average,250,200,30.0,26.0,5200.0
F15,rank,one_point,average,250,200,30.0,80.0,16000.0
F15,rank,one_point,average,250,200,25.0,,
F15,rank,one_point,strong,250,200,19.4,,
F15,rank,one_point,strong,250,200,19.4,,
F15,rank,one_point,strong,250,200,19.2,,
F15,rank,one_point,strong,250,200,19.400000000000002,,
F15,rank,one_point,strong,250,200,19.400000000000002,,
F15,rank,two_point,weak,250,200,30.0,17.0,3400.0
F15,rank,two_point,weak,250,200,20.0,,
F15,rank,two_point,weak,250,200,30.0,26.0,5200.0
F15,rank,two_point,weak,250,200,30.0,21.0,4200.0
F15,rank,two_point,weak,250,200,25.0,,
F15,rank,two_point,average,250,200,24.8,,
F15,rank,two_point,average,250,200,19.6,,
F15,rank,two_point,average,250,200,24.8,,
F15,rank,two_point,average,250,200,24.8,,
F15,rank,two_point,average,250,200,24.4,,
F15,rank,two_point,strong,250,200,14.2,,
F15,rank,two_point,strong,250,200,14.200000000000001,,
F15,rank,two_point,strong,250,200,14.0,,
F15,rank,two_point,strong,250,200,14.4,,
F15,rank,two_point,strong,250,200,19.2,,
F15,rank,uniform_2,weak,250,200,9.0,,
F15,rank,uniform_2,weak,250,200,13.2,,
F15,rank,uniform_2,weak,250,200,13.4,,
F15,rank,uniform_2,weak,250,200,13.399999999999999,,
F15,rank,uniform_2,weak,250,200,13.4,,
F15,rank,uniform_2,average,250,200,9.4,,
F15,rank,uniform_2,average,250,200,9.4,,
F15,rank,uniform_2,average,250,200,13.4,,
F15,rank,uniform_2,average,250,200,13.4,,
F15,rank,uniform_2,average,250,200,14.0,,
F15,rank,uniform_2,strong,250,200,13.2,,
F15,rank,uniform_2,strong,250,200,13.799999999999999,,
F15,rank,uniform_2,strong,250,200,14.2,,
F15,rank,uniform_2,strong,250,200,13.0,,
F15,rank,uniform_2,strong,250,200,14.200000000000001,,
F15,rank,uniform_7,weak,250,200,14.0,,
F15,rank,uniform_7,weak,250,200,8.8,,
F15,rank,uniform_7,weak,250,200,13.200000000000001,,
F15,rank,uniform_7,weak,250,200,13.600000000000001,,
F15,rank,uniform_7,weak,250,200,14.000000000000002,,
F15,rank,uniform_7,average,250,200,13.8,,
F15,rank,uniform_7,average,250,200,9.6,,
F15,rank,uniform_7,average,250,200,9.6,,
F15,rank,uniform_7,average,250,200,8.8,,
F15,rank,uniform_7,average,250,200,13.4,,
F15,rank,uniform_7,strong,250,200,13.6,,
F15,rank,uniform_7,strong,250,200,9.6,,
F15,rank,uniform_7,strong,250,200,13.200000000000001,,
F15,rank,uniform_7,strong,250,200,14.0,,
F15,rank,uniform_7,strong,250,200,13.399999999999999,,
F15,rank,uniform_prop_2,weak,250,200,19.8,,
F15,rank,uniform_prop_2,weak,250,200,19.6,,
F15,rank,uniform_prop_2,weak,250,200,19.200000000000003,,
F15,rank,uniform_prop_2,weak,250,200,19.400000000000002,,
F15,rank,uniform_prop_2,weak,250,200,19.6,,
F15,rank,uniform_prop_2,average,250,200,24.8,,
F15,rank,uniform_prop_2,average,250,200,14.8,,
F15,rank,uniform_prop_2,average,250,200,19.400000000000002,,
F15,rank,uniform_prop_2,average,250,200,20.0,,
F15,rank,uniform_prop_2,average,250,200,25.0,,
F15,rank,uniform_prop_2,strong,250,200,19.4,,
F15,rank,uniform_prop_2,strong,250,200,24.4,,
F15,rank,uniform_prop_2,strong,250,200,19.400000000000002,,
F15,rank,uniform_prop_2,strong,250,200,19.4,,
F15,rank,uniform_prop_2,strong,250,200,19.400000000000002,,
F15,rank,uniform_prop_7,weak,250,200,19.4,,
F15,rank,uniform_prop_7,weak,250,200,24.8,,
F15,rank,uniform_prop_7,weak,250,200,25.0,,
F15,rank,uniform_prop_7,weak,250,200,14.0,,
F15,rank,uniform_prop_7,weak,250,200,13.8,,
F15,rank,uniform_prop_7,average,250,200,13.2,,
F15,rank,uniform_prop_7,average,250,200,14.2,,
F15,rank,uniform_prop_7,average,250,200,19.400000000000002,,
F15,rank,uniform_prop_7,average,250,200,25.0,,
F15,rank,uniform_prop_7,average,250,200,18.8,,
F15,rank,uniform_prop_7,strong,250,200,19.4,,
F15,rank,uniform_prop_7,strong,250,200,19.4,,
F15,rank,uniform_prop_7,strong,250,200,19.4,,
F15,rank,uniform_prop_7,strong,250,200,19.6,,
F15,rank,uniform_prop_7,strong,250,200,13.0,,
F15,rank,uniform_rank_2,weak,250,200,14.0,,
F15,rank,uniform_rank_2,weak,250,200,9.4,,
F15,rank,uniform_rank_2,weak,250,200,14.000000000000002,,
F15,rank,uniform_rank_2,weak,250,200,13.6,,
F15,rank,uniform_rank_2,weak,250,200,13.200000000000001,,
F15,rank,uniform_rank_2,average,250,200,14.0,,
F15,rank,uniform_rank_2,average,250,200,13.4,,
F15,rank,uniform_rank_2,average,250,200,13.2,,
F15,rank,uniform_rank_2,average,250,200,13.799999999999999,,
F15,rank,uniform_rank_2,average,250,200,13.8,,
F15,rank,uniform_rank_2,strong,250,200,13.8,,
F15,rank,uniform_rank_2,strong,250,200,9.600000000000001,,
F15,rank,uniform_rank_2,strong,250,200,13.6,,
F15,rank,uniform_rank_2,strong,250,200,14.200000000000001,,
F15,rank,uniform_rank_2,strong,250,200,13.8,,
F15,rank,uniform_rank_7,weak,250,200,14.200000000000001,,
F15,rank,uniform_rank_7,weak,250,200,8.8,,
F15,rank,uniform_rank_7,weak,250,200,8.799999999999999,,
F15,rank,uniform_rank_7,weak,250,200,13.4,,
F15,rank,uniform_rank_7,weak,250,200,13.200000000000001,,
F15,rank,uniform_rank_7,average,250,200,9.2,,
F15,rank,uniform_rank_7,average,250,200,13.200000000000001,,
F15,rank,uniform_rank_7,average,250,200,8.8,,
F15,rank,uniform_rank_7,average,250,200,9.000000000000002,,
F15,rank,uniform_rank_7,average,250,200,12.8,,
F15,rank,uniform_rank_7,strong,250,200,9.8,,
F15,rank,uniform_rank_7,strong,250,200,13.799999999999999,,
F15,rank,uniform_rank_7,strong,250,200,13.6,,
F15,rank,uniform_rank_7,strong,250,200,9.4,,
F15,rank,uniform_rank_7,strong,250,200,14.0,,
F15,rank,uniform_tour_3,weak,250,200,13.6,,
F15,rank,uniform_tour_3,weak,250,200,9.4,,
F15,rank,uniform_tour_3,weak,250,200,14.0,,
F15,rank,uniform_tour_3,weak,250,200,13.6,,
F15,rank,uniform_tour_3,weak,250,200,13.0,,
F15,rank,uniform_tour_3,average,250,200,13.0,,
F15,rank,uniform_tour_3,average,250,200,9.8,,
F15,rank,uniform_tour_3,average,250,200,13.999999999999998,,
F15,rank,uniform_tour_3,average,250,200,13.2,,
F15,rank,uniform_tour_3,average,250,200,14.2,,
F15,rank,uniform_tour_3,strong,250,200,14.4,,
F15,rank,uniform_tour_3,strong,250,200,14.4,,
F15,rank,uniform_tour_3,strong,250,200,18.799999999999997,,
F15,rank,uniform_tour_3,strong,250,200,14.4,,
F15,rank,uniform_tour_3,strong,250,200,13.8,,
F15,rank,uniform_tour_7,weak,250,200,9.2,,
F15,rank,uniform_tour_7,weak,250,200,14.0,,
F15,rank,uniform_tour_7,weak,250,200,14.0,,
F15,rank,uniform_tour_7,weak,250,200,13.599999999999998,,
F15,rank,uniform_tour_7,weak,250,200,9.4,,
F15,rank,uniform_tour_7,average,250,200,9.8,,
F15,rank,uniform_tour_7,average,250,200,9.0,,
F15,rank,uniform_tour_7,average,250,200,13.399999999999999,,
F15,rank,uniform_tour_7,average,250,200,14.0,,
F15,rank,uniform_tour_7,average,250,200,13.4,,
F15,rank,uniform_tour_7,strong,250,200,14.0,,
F15,rank,uniform_tour_7,strong,250,200,13.600000000000001,,
F15,rank,uniform_tour_7,strong,250,200,13.799999999999999,,
F15,rank,uniform_tour_7,strong,250,200,13.6,,
F15,rank,uniform_tour_7,strong,250,200,9.600000000000001,,
F15,tournament_3,empty,weak,250,200,15.0,,
F15,tournament_3,empty,weak,250,200,15.0,,
F15,tournament_3,empty,weak,250,200,15.0,,
F15,tournament_3,empty,weak,250,200,15.0,,
F15,tournament_3,empty,weak,250,200,25.0,,
F15,tournament_3,empty,average,250,200,15.0,,
F15,tournament_3,empty,average,250,200,24.8,,
F15,tournament_3,empty,average,250,200,30.0,34.0,6800.0
F15,tournament_3,empty,average,250,200,25.0,,
F15,tournament_3,empty,average,250,200,30.0,58.0,11600.0
F15,tournament_3,empty,strong,250,200,24.0,,
F15,tournament_3,empty,strong,250,200,24.4,,
F15,tournament_3,empty,strong,250,200,19.6,,
F15,tournament_3,empty,strong,250,200,19.6,,
F15,tournament_3,empty,strong,250,200,19.200000000000003,,
F15,tournament_3,one_point,weak,250,200,30.0,10.0,2000.0
F15,tournament_3,one_point,weak,250,200,30.0,12.0,2400.0
F15,tournament_3,one_point,weak,250,200,30.0,9.0,1800.0
F15,tournament_3,one_point,weak,250,200,30.0,12.0,2400.0
F15,tournament_3,one_point,weak,250,200,30.0,11.0,2200.0
F15,tournament_3,one_point,average,250,200,30.0,9.0,1800.0
F15,tournament_3,one_point,average,250,200,30.0,12.0,2400.0
F15,tournament_3,one_point,average,250,200,30.0,16.0,3200.0
F15,tournament_3,one_point,average,250,200,30.0,14.0,2800.0
F15,tournament_3,one_point,average,250,200,30.0,14.0,2800.0
F15,tournament_3,one_point,strong,250,200,24.8,,
F15,tournament_3,one_point,strong,250,200,24.2,,
F15,tournament_3,one_point,strong,250,200,24.8,,
F15,tournament_3,one_point,strong,250,200,24.8,,
F15,tournament_3,one_point,strong,250,200,24.6,,
F15,tournament_3,two_point,weak,250,200,30.0,10.0,2000.0
F15,tournament_3,two_point,weak,250,200,30.0,13.0,2600.0
F15,tournament_3,two_point,weak,250,200,20.0,,
F15,tournament_3,two_point,weak,250,200,30.0,10.0,2000.0
F15,tournament_3,two_point,weak,250,200,30.0,11.0,2200.0
F15,tournament_3,two_point,average,250,200,30.0,27.0,5400.0
F15,tournament_3,two_point,average,250,200,30.0,14.0,2800.0
F15,tournament_3,two_point,average,250,200,25.0,,
F15,tournament_3,two_point,average,250,200,24.8,,
F15,tournament_3,two_point,average,250,200,30.0,16.0,3200.0
F15,tournament_3,two_point,strong,250,200,24.6,,
F15,tournament_3,two_point,strong,250,200,24.4,,
F15,tournament_3,two_point,strong,250,200,19.8,,
F15,tournament_3,two_point,strong,250,200,20.0,,
F15,tournament_3,two_point,strong,250,200,19.400000000000002,,
F15,tournament_3,uniform_2,weak,250,200,14.0,,
F15,tournament_3,uniform_2,weak,250,200,13.2,,
F15,tournament_3,uniform_2,weak,250,200,13.999999999999998,,
F15,tournament_3,uniform_2,weak,250,200,13.2,,
F15,tournament_3,uniform_2,weak,250,200,14.0,,
